X,Результаты модуля (RealMathModule),Результаты модуля (IterMathModule)
2.0564,1.4181885419730327,1.4181852722152395
2.057500000000001,1.4268433573504689,1.4268400450692706
2.0586,1.4355393380807964,1.4355359827448495
2.059700000000001,1.4442766218081817,1.4442732228800574
2.0608000000000004,1.4530553464204514,1.453051903356585
2.0618999999999996,1.4618756500490686,1.4618721622997073
2.0630000000000006,1.470737671069025,1.470734138078144
2.0641,1.4796415480986722,1.479637969303928
2.065200000000001,1.4885874199997504,1.4885837948324094
2.0663,1.4975754258771419,1.4975717537620274
2.067400000000001,1.5066057050789254,1.506601985434333
2.0685000000000002,1.5156783971961274,1.515674629433787
2.069600000000001,1.524793642062753,1.524789825587735
2.0707000000000004,1.5339515797555743,1.5339477139662385
2.0717999999999996,1.5431523505941067,1.5431484348820472
2.0729000000000006,1.5523960951404907,1.5523921288904419
2.074,1.5616829541993251,1.5616789367891164
2.075100000000001,1.5710130688176804,1.571008999618149
2.0762,1.5803865802848498,1.5803824586597972
2.077300000000001,1.589803630132401,1.589799455438498
2.0784000000000002,1.5992643601339205,1.5992601317206454
2.0795000000000012,1.6087689123050344,1.6087646295146119
2.0806000000000004,1.6183174289031954,1.618313091070512
2.0816999999999997,1.6279100524276544,1.6279056588801954
2.0828000000000007,1.6375469256193331,1.6375424756771078
2.0839,1.6472281914606473,1.6472236844361174
2.085000000000001,1.6569539931755202,1.6569494283735162
2.0861,1.6667244742291425,1.666719850946805
2.087200000000001,1.6765397783279858,1.676535095854678
2.0883000000000003,1.6864000494195652,1.6863953070368052
2.0894000000000013,1.6963054316924528,1.6963006286738342
2.0905000000000005,1.7062560695760414,1.7062512051871557
2.0915999999999997,1.7162521077405395,1.7162471812389055
2.0927000000000007,1.7262936910968112,1.7262887017317854
2.0938,1.7363809647962138,1.7363759118089217
2.094900000000001,1.7465140742305945,1.746508956853839
2.096,1.7566931650320392,1.7566879824902457
2.097100000000001,1.7669183830728974,1.7669172912790385
2.0982000000000003,1.7771898744655283,1.77718877220664
2.0993000000000013,1.7875077855623196,1.787506672723135
2.1004000000000005,1.7978722629554178,1.7978711394193636
2.1014999999999997,1.8082834534767585,1.808282319125925
2.1026000000000007,1.8187415041978723,1.818740358913013
2.1037,1.829246562429718,1.8292454060902281
2.104800000000001,1.8397987757227063,1.8397976082065897
2.1059,1.8503982918663622,1.8503971130502794
2.107000000000001,1.8610452588894562,1.8610440686486425
2.1081000000000003,1.8717398250596675,1.8717386232679523
2.1092000000000013,1.882482138883617,1.8824809254133927
2.1103000000000005,1.8932723491066037,1.8932711238288191
2.1113999999999997,1.9041106047126108,1.9041093674967609
2.1125000000000007,1.9149970549241175,1.9149958056382126
2.1136,1.9259318492019368,1.9259305877124968
2.114700000000001,1.9369151372451907,1.936913863417239
2.1158,1.9479470689910643,1.9479457826880955
2.116900000000001,1.9590277946148065,1.9590264956987764
2.1180000000000003,1.9701574645294708,1.9701561528607838
2.1191000000000013,1.9813362293859182,1.9813349048234006
2.1202000000000005,1.992564240072562,1.99256290247346
2.1212999999999997,2.003841647715343,2.003840296935294
2.1224000000000007,2.015168603677562,2.0151672395706006
2.1235,2.026545259559702,2.026543881978197
2.124600000000001,2.0379717671993967,2.037970375994086
2.1257,2.049448278671185,2.0494468736911227
2.126800000000001,2.0609749462865,2.060973527379058
2.1279000000000003,2.0725519225934117,2.072550489604251
2.1290000000000013,2.0841793603766194,2.0841779131496843
2.1301000000000005,2.0958574126571947,2.0958559510346855
2.1311999999999998,2.1075862326925563,2.1075847565149113
2.1323000000000008,2.119365973976295,2.1193644830821836
2.1334,2.131196790237968,2.1311952844642494
2.134500000000001,2.143078835443111,2.143077314624845
2.1356,2.1550122637929436,2.1550107277633486
2.136700000000001,2.1669972297243714,2.1669956783148128
2.1378000000000004,2.1790338879097293,2.1790323209497156
2.1389000000000014,2.1911223932567707,2.1911208105739073
2.1400000000000006,2.2032629009083684,2.2032613023283587
2.1411,2.2154555662425435,2.21545395158917
2.1422000000000008,2.2277005448722442,2.227698913967323
2.1433,2.239997992645154,2.239996345308552
2.144400000000001,2.2523480656436847,2.252346401693276
2.1455,2.2647509201846847,2.2647492394363358
2.146600000000001,2.2772067128194586,2.277205015087003
2.1477000000000004,2.289715600333454,2.289713885428683
2.1488000000000014,2.3022777397462875,2.3022760074789295
2.1499000000000006,2.31489328831145,2.314891538489134
2.151,2.32756240351629,2.3275606359445398
2.152100000000001,2.3402852430818095,2.3402834575640137
2.1532,2.3530619649624778,2.353060161299876
2.154300000000001,2.365892727346205,2.3658909053378623
2.1554,2.3787776886540524,2.378775848096834
2.156500000000001,2.391717007540244,2.3917151482287933
2.1576000000000004,2.4047108428918498,2.4047089646185817
2.1586999999999996,2.417759353828795,2.41775745638386
2.1598000000000006,2.430862699703649,2.4308607828749027
2.1609,2.444021040101407,2.444019103674406
2.162000000000001,2.457234534839501,2.4572325785974685
2.1631,2.4705033439674646,2.470501367691273
2.164200000000001,2.483827627766984,2.483825631235115
2.1653000000000002,2.4972075467515378,2.497205529740094
2.166400000000001,2.5106432616664636,2.5106412239491007
2.1675000000000004,2.524134933488594,2.5241328748365444
2.1685999999999996,2.5376827234262898,2.5376806436082897
2.1697000000000006,2.5512867929192025,2.551284691701517
2.1708,2.564947303638065,2.5649451807844117
2.171900000000001,2.578664417484703,2.578662272756269
2.173,2.592438296591683,2.5924361297470875
2.174100000000001,2.606269103322362,2.606266914117613
2.1752000000000002,2.6201570002705368,2.62015478845903
2.1763000000000012,2.6341021502604764,2.6340999155929703
2.1774000000000004,2.6481047163465936,2.6481024585711626
2.1784999999999997,2.6621648618134404,2.662162580675465
2.1796000000000006,2.6762827501754867,2.6762804454176194
2.1807,2.6904585451769005,2.690456216539046
2.181800000000001,2.7046924107915435,2.7046900580108275
2.1829,2.7189845112226445,2.718982134033389
2.184000000000001,2.7333350109028136,2.7333326090365095
2.1851000000000003,2.7477440744937076,2.7477416476789767
2.1862000000000013,2.7622118668860467,2.7622094148486425
2.1873000000000005,2.7767385531992907,2.776736075662044
2.1883999999999997,2.7913242987816327,2.7913217954644267
2.1895000000000007,2.805969269209762,2.805966739829513
2.1906,2.8206736302886424,2.820671074559269
2.191700000000001,2.8354375480515266,2.835434965683914
2.1928,2.8502611887595797,2.850258579461572
2.193900000000001,2.8651447189019446,2.8651420823782745
2.1950000000000003,2.8800883051953594,2.8800856411476694
2.1961000000000013,2.8950921145842066,2.89508942271098
2.1972000000000005,2.910156314240144,2.910153594236696
2.1982999999999997,2.925281071562126,2.925278323120564
2.1994000000000007,2.9404665541761617,2.9404637769853497
2.2005,2.9557129299350793,2.95571012368062
2.201600000000001,2.971020366918521,2.9710175312827367
2.2027,2.986389033432614,2.9863861680944743
2.203800000000001,3.0018190980099755,3.001816202645099
2.2049000000000003,3.017310729409346,3.0173078036899743
2.2060000000000013,3.032864096615662,3.0328611402105947
2.2071000000000005,3.048479368839653,3.048476381414236
2.2081999999999997,3.0641567155178557,3.064153696733954
2.2093000000000007,3.079896306312386,3.0798932558283343
2.2104,3.095698311110689,3.0956952285812904
2.211500000000001,3.1115629000255582,3.1115597851020067
2.2126,3.127490243394746,3.127487095724632
2.213700000000001,3.1434805117810236,3.1434773310082655
2.2148000000000003,3.1595338759717855,3.1595306617366195
2.2159000000000013,3.1756505069790952,3.1756472589180444
2.2170000000000005,3.191830576039317,3.191827293785147
2.2180999999999997,3.2080742546131304,3.2080709377948047
2.2192000000000007,3.2243817143852667,3.224378362627928
2.2203,3.2407531272642642,3.240749740189188
2.221400000000001,3.257188665382491,3.257185242607067
2.2225,3.2736885010957626,3.2736850422334345
2.223600000000001,3.290252806983373,3.2902493116436147
2.2247000000000003,3.306881755847722,3.30687822363601
2.2258000000000013,3.3235755207143405,3.323571951232101
2.2269000000000005,3.340334274831522,3.3403306676760973
2.2279999999999998,3.3571581916703304,3.3571545464349546
2.2291000000000007,3.374047444924348,3.3740437611980902
2.2302,3.391002208509413,3.3909984858771494
2.231300000000001,3.408022656563657,3.4080188946060406
2.2324,3.4251089634470806,3.425105161740478
2.233500000000001,3.442261303741633,3.4422574618581123
2.2346000000000004,3.459479852250783,3.4594759697580613
2.2357000000000014,3.4767647839995934,3.4767608604610025
2.2368000000000006,3.494116274234321,3.4941123092087567
2.2379,3.5115344984224133,3.511530491464311
2.2390000000000008,3.5290196322522673,3.529015582911545
2.2401,3.5465718516329687,3.5465677594550016
2.241200000000001,3.56419133269431,3.564187197219885
2.2423,3.5818782517863768,3.581874072551627
2.243400000000001,3.5996327854796157,3.5996285620160275
2.2445000000000004,3.6174551105644177,3.617450842398759
2.2456000000000014,3.6353454040511646,3.6353410907054298
2.2467000000000006,3.6533038431698417,3.6532994841612356
2.2478,3.6713306053700356,3.6713262002109146
2.248900000000001,3.6894258683206775,3.6894214165185075
2.25,3.707589809909781,3.707585310967107
2.251100000000001,3.7258226082444748,3.725818061658861
2.2522,3.7441244416507806,3.7441198469145522
2.253300000000001,3.7624954886728394,3.762490845273687
2.2544000000000004,3.780935928073733,3.7809312354940268
2.2554999999999996,3.7994459388347144,3.799441196551656
2.2566000000000006,3.8180257001550966,3.818020907640726
2.2577,3.8366753914520224,3.836670548173097
2.258800000000001,3.8553951923604783,3.855390297778493
2.2599,3.874185282732862,3.874180336303935
2.261000000000001,3.8930458426390486,3.8930408438139463
2.2621,3.911977052365979,3.9119720005900054
2.263200000000001,3.930979092417686,3.930973987130695
2.2643000000000004,3.9500521435149056,3.9500469841511996
2.2653999999999996,3.9691963865950943,3.9691911725834
2.2665000000000006,3.9884120028121233,3.988406733575547
2.2676,4.0076991735360545,4.007693848492028
2.268700000000001,4.027058080353139,4.027052698913347
2.2698,4.0464889050653765,4.046483466635758
2.270900000000001,4.065991829690613,4.065986333671259
2.2720000000000002,4.085567036462071,4.085561482247203
2.2731000000000012,4.10521470782844,4.105209094806342
2.2742000000000004,4.124935026453414,4.124929354006411
2.2752999999999997,4.144728175215769,4.144722442720119
2.2764000000000006,4.164594337209022,4.1645885440349435
2.2775,4.184533695741188,4.184527841252731
2.278600000000001,4.204546434334824,4.204540517889856
2.2797,4.224632736726547,4.224626757676699
2.280800000000001,4.24479278686715,4.244786744557752
2.2819000000000003,4.265026768921113,4.265020662691142
2.2830000000000013,4.285334867266693,4.285328696448718
2.2841000000000005,4.305717266495496,4.305711030415625
2.2851999999999997,4.32617415141247,4.326167849390318
2.2863000000000007,4.346705707035658,4.346699338384241
2.2874,4.3673121185959,4.367305682621611
2.288500000000001,4.387993571536863,4.387987067539404
2.2896,4.408750251514591,4.408743678786941
2.290700000000001,4.429582344397584,4.4295757022259235
2.2918000000000003,4.450490036266356,4.450483323929983
2.2929000000000013,4.471473513413473,4.4714667301847895
2.2940000000000005,4.492532962343135,4.492526107487564
2.2950999999999997,4.513668569771207,4.513661642547136
2.2962000000000007,4.534880522624889,4.534873522283612
2.2973,4.556169008042491,4.556161933828157
2.298400000000001,4.577534213373429,4.577527064522971
2.2995,4.598976326177779,4.598969101920844
2.300600000000001,4.620495534226349,4.6204882337852755
2.3017000000000003,4.642092025500229,4.642084648089922
2.3028000000000013,4.663765988190853,4.66375853301877
2.3039000000000005,4.685517610699531,4.685510076965634
2.3049999999999997,4.707347081637517,4.707339468534163
2.3061000000000007,4.729254589825694,4.729246896537583
2.3072,4.751240324294285,4.751232549998414
2.308300000000001,4.77330447428291,4.773296618148502
2.3094,4.79544722924007,4.795439290428499
2.310500000000001,4.8176687788233,4.81766075648803
2.3116000000000003,4.839969312898646,4.839961206185176
2.3127000000000013,4.862349021540746,4.862340829586545
2.3138000000000005,4.884808095032388,4.8847998169668
2.3148999999999997,4.907346723864536,4.907338358808761
2.3160000000000007,4.929965098736056,4.929956645802997
2.3171,4.952663410553365,4.95265486884768
2.318200000000001,4.975441850430529,4.975433219048452
2.3193,4.998300609688749,4.998291887718102
2.320400000000001,5.021239879856498,5.021231066376562
2.3215000000000003,5.044259852668966,5.044250946750444
2.3226000000000013,5.067360720068226,5.067351720773177
2.3237000000000005,5.090542674202693,5.090533580584419
2.3247999999999998,5.1138059074271975,5.113796718530223
2.3259000000000007,5.137150612302692,5.137141327162658
2.327,5.160576981595909,5.160567599239542
2.328100000000001,5.184085208279503,5.184075727724474
2.3292,5.20767548553141,5.207665905786313
2.330300000000001,5.231348006735098,5.2313383267993805
2.3314000000000004,5.255102965478988,5.2550931843428375
2.3325000000000014,5.278940555556561,5.278930672200847
2.3336000000000006,5.302860970965883,5.302850984362109
2.3346999999999998,5.326864405909645,5.326854315019822
2.3358000000000008,5.35095105479486,5.350940858571482
2.3369,5.375121112232553,5.375110809618485
2.338000000000001,5.399374773037833,5.39936436296623
2.3391,5.42371223222937,5.423701713623619
2.340200000000001,5.4481336850295,5.448123056803137
2.3413000000000004,5.4726393268637485,5.472628587920398
2.3424000000000014,5.497229353360907,5.497218502594139
2.3435000000000006,5.521903960352522,5.52189299664583
2.3446,5.546663343872986,5.546652266099696
2.345700000000001,5.5715077001592155,5.571496507182388
2.3468,5.59643722565029,5.596425916322666
2.347900000000001,5.621452116987623,5.621440690151514
2.349,5.646552571014326,5.646541025501522
2.350100000000001,5.6717387847754175,5.671727119407135
2.3512000000000004,5.697010955517225,5.696999169104019
2.3523000000000014,5.722369280687596,5.722357372029243
2.3534000000000006,5.747813957935275,5.747801925820727
2.3545,5.77334518511004,5.773333028317309
2.355600000000001,5.7989631602623755,5.798950877558482
2.3567,5.824668081643128,5.8246556717839795
2.357800000000001,5.850460147703612,5.8504476094339255
2.3589,5.87633955709505,5.876326889148264
2.360000000000001,5.90230650866873,5.902293709766911
2.3611000000000004,5.928361201475433,5.9283482703292085
2.3621999999999996,5.954503834765567,5.954490770074005
2.3633000000000006,5.980734607988785,5.980721408439327
2.3644,6.007053720793692,6.007040385062059
2.365500000000001,6.033461373027954,6.033447899778021
2.3666,6.0599577647376695,6.059944152621447
2.367700000000001,6.086543096167603,6.086529343825051
2.3688000000000002,6.113217567760581,6.113203673819586
2.3699000000000012,6.139981380157657,6.139967343233899
2.3710000000000004,6.166834734197527,6.166820552894418
2.3720999999999997,6.193777830916684,6.19376350382523
2.3732000000000006,6.2208108715490065,6.220796397247766
2.3743,6.247934057525512,6.247919434580439
2.375400000000001,6.275147590474356,6.275132817438735
2.3765,6.302451672220356,6.302436747634727
2.377600000000001,6.329846504785112,6.329831427177134
2.3787000000000003,6.357332290386443,6.3573170582707945
2.3798000000000012,6.3849092314385105,6.384893843316816
2.3809000000000005,6.412577530551321,6.412561984912015
2.3819999999999997,6.440337390530757,6.44032168584903
2.3831000000000007,6.46818901437829,6.46817314911593
2.3842,6.496132605290606,6.496116577895972
2.385300000000001,6.524168366659737,6.524152175567567
2.3864,6.552296502072477,6.5522801457038495
2.387500000000001,6.580517215310538,6.580500692072737
2.3886000000000003,6.608830710349979,6.608814018636419
2.3897000000000013,6.637237191361381,6.6372203295514405
2.3908000000000005,6.665736862709249,6.665719829168232
2.3918999999999997,6.694329928952126,6.6943127220311265
2.3930000000000007,6.72301659484227,6.722999212878043
2.3941,6.751797065325281,6.751779506640165
2.395200000000001,6.780671545540242,6.780653808442024
2.3963,6.809640240819078,6.809622323600952
2.397400000000001,6.838703356686839,6.838685257627182
2.3985000000000003,6.867861098860992,6.867842816223327
2.3996000000000013,6.8971136732516385,6.897095205284532
2.4007000000000005,6.926461285960967,6.926442630897864
2.4017999999999997,6.955904143283291,6.955885299342459
2.4029000000000007,6.985442451704779,6.985423417089136
2.404,7.015076417903059,7.015057190800091
2.405100000000001,7.04480624874732,7.044786827328972
2.4062,7.074632151297794,7.074612533720356
2.407300000000001,7.104554332805855,7.1045345172097845
2.4084000000000003,7.1345730007134724,7.13455298522339
2.4095000000000013,7.164688362653357,7.164668145377797
2.4106000000000005,7.194900626448381,7.194880205479763
2.4116999999999997,7.225210000111698,7.2251893735262005
2.4128000000000007,7.25561669184639,7.255595857703797
2.4139,7.286120910045114,7.2860998663886685
2.415000000000001,7.316722863290221,7.316701608146625
2.4161,7.347422760353195,7.3474012917323135
2.417200000000001,7.3782208101947475,7.378199126089608
2.4183000000000003,7.409117221964307,7.4090953203509775
2.4194000000000013,7.440112205000172,7.440090083837519
2.4205000000000005,7.4712059688288495,7.471183626058561
2.4215999999999998,7.502398723165278,7.502376156711632
2.4227000000000007,7.533690677912404,7.5336678856821715
2.4238,7.565082043160837,7.565059023043171
2.424900000000001,7.5965730291890035,7.596549779055316
2.426,7.628163846462536,7.62814036416631
2.427100000000001,7.659854705634433,7.659830989011139
2.4282000000000004,7.6916458175444244,7.6916218644114185
2.4293000000000013,7.723537393219307,7.72351320137557
2.4304000000000006,7.755529643872088,7.755505211098284
2.4314999999999998,7.787622780902361,7.787598104960531
2.4326000000000008,7.819817015895787,7.819792094529315
2.4337,7.852112560623814,7.852087391557237
2.434800000000001,7.884509627043759,7.884484207982659
2.4359,7.91700842729823,7.916982755929143
2.437000000000001,7.9496091737153165,7.949583247705461
2.4381000000000004,7.982312078807958,7.982285895805232
2.4392000000000014,8.015117355274135,8.015090912906901
2.4403000000000006,8.048025215996262,8.04799851187323
2.4414,8.081035874041328,8.081008905751395
2.442500000000001,8.114149542660508,8.114122307772655
2.4436,8.14736643528884,8.14733893135196
2.444700000000001,8.18068676554534,8.180658990088087
2.4458,8.214110747232342,8.214082697763029
2.446900000000001,8.247638594335807,8.247610268342182
2.4480000000000004,8.281270521024572,8.281241915973723
2.4491000000000014,8.31500674165194,8.314977854988877
2.4502000000000006,8.348847470749812,8.348818299901138
2.4513,8.382792923036593,8.382763465406507
2.452400000000001,8.416843313411716,8.416813566383201
2.4535,8.450998856956506,8.45099224911892
2.454600000000001,8.485259768934364,8.48525310419425
2.4557,8.519626264790109,8.519619542629268
2.456800000000001,8.5540985601502,8.55409178004592
2.4579000000000004,8.588676870822079,8.58867003224708
2.4589999999999996,8.623361412794393,8.62335451521673
2.4601000000000006,8.658152402236526,8.658145445119606
2.4612,8.693050055498274,8.693043038300848
2.462300000000001,8.728054589110014,8.72804751128609
2.4634,8.76316621978203,8.763159080780817
2.464500000000001,8.798385164404754,8.798377963670708
2.4656000000000002,8.833711640048127,8.833704377020846
2.4667000000000012,8.869145863961764,8.869138538075962
2.4678000000000004,8.904688053574366,8.904680664259843
2.4688999999999997,8.940338426493854,8.940330973175424
2.4700000000000006,8.976097200507004,8.976089682604556
2.4711,9.01196459357905,9.011957010507373
2.472200000000001,9.047940823853876,9.047933175022726
2.4733,9.084026109653326,9.084018394467359
2.474400000000001,9.120220669477474,9.120212887336152
2.4755000000000003,9.15652472200395,9.15651687230157
2.4766000000000012,9.192938486088138,9.192930568213763
2.4777000000000005,9.229462180762562,9.229454194099953
2.4787999999999997,9.266096025237008,9.26608796916468
2.4799000000000007,9.302840238898234,9.302832112789297
2.481,9.339695041309444,9.33968684453166
2.482100000000001,9.376660652210614,9.376652384126237
2.4832,9.413737291517718,9.413728951483561
2.484300000000001,9.45092517932301,9.450916766690389
2.4854000000000003,9.488224535894368,9.488216050009003
2.4865000000000013,9.525635581675477,9.525627021877515
2.4876000000000005,9.56315853728523,9.563149902909128
2.4886999999999997,9.600793623517847,9.600784913892404
2.4898000000000007,9.638541061342538,9.638532275790809
2.4909,9.676401071903095,9.676392209742309
2.492000000000001,9.714373876518023,9.71436493705968
2.4931,9.752459696679972,9.752450679229632
2.494200000000001,9.790658754055931,9.790649657913276
2.4953000000000003,9.828971270486495,9.828962094945197
2.4964000000000013,9.867397467986194,9.867388212334
2.4975000000000005,9.905937568742768,9.905928232261335
2.4985999999999997,9.944591795117372,9.94458237708225
2.4997000000000007,9.983360369644217,9.983350869324834
2.5008,10.022243515030054,10.022233931689646
2.501900000000001,10.061241454154565,10.061231787050154
2.503,10.100354410069485,10.100344658451787
2.504100000000001,10.139582605998987,10.139572769112421
2.5052000000000003,10.178926265338925,10.178916342421463
2.5063000000000013,10.218385611657123,10.218375601940403
2.5074000000000005,10.257960868692656,10.257950771401806
2.5084999999999997,10.297652260356084,10.297642074709707
2.5096000000000007,10.337460010729048,10.337449735939146
2.5107,10.377384344063817,10.377373979335879
2.511800000000001,10.417425484783614,10.417415029316317
2.5129,10.457583657481782,10.457573110467191
2.514000000000001,10.497859086922105,10.497848447545472
2.5151000000000003,10.538251998038172,10.538241265477957
2.5162000000000013,10.578762615933515,10.578751789361329
2.5173000000000005,10.619391165881057,10.61938024446148
2.5183999999999997,10.660137873323166,10.660126856213932
2.5195000000000007,10.701002963871368,10.700991850223135
2.5206,10.74198666330591,10.741975452262263
2.521700000000001,10.783089197575958,10.783077888273345
2.5228,10.824310792798903,10.824299384366595
2.523900000000001,10.865651675260649,10.865640166820688
2.5250000000000004,10.907112071414875,10.907100462082024
2.5261000000000013,10.948692207883315,10.94868049676502
2.5272000000000006,10.990392311455107,10.990380497651328
2.5282999999999998,11.032212609086882,11.032200691690226
2.5294000000000008,11.074153327902527,11.074141305998035
2.5305,11.116214695192605,11.116202567857803
2.531600000000001,11.158396938414725,11.158384704719476
2.5327,11.200700285192722,11.200687944199254
2.533800000000001,11.24312496331703,11.243112514079858
2.5349000000000004,11.285671200743836,11.285658642309668
2.5360000000000014,11.328339225595533,11.328326557003196
2.5371000000000006,11.371129266159825,11.371116486440318
2.5382,11.414041550890097,11.414028659066418
2.539300000000001,11.457076308404922,11.45706330349209
2.5404,11.500233767487694,11.500220648492608
2.541500000000001,11.543514157086808,11.543500923008306
2.5426,11.586917706314997,11.586904356143684
2.543700000000001,11.63044464444958,11.630431177167786
2.5448000000000004,11.674095200931735,11.674081615513549
2.5459000000000014,11.717869605366843,11.717855900777941
2.5470000000000006,11.761768087523668,11.7617542627213
2.5481,11.80579087733469,11.805776931267657
2.549200000000001,11.849938204895635,11.849924136504107
2.5503,11.894210300465057,11.89419610868067
2.551400000000001,11.938607394464604,11.938593078210287
2.5525,11.983129717478283,11.983115275668215
2.553600000000001,12.027777500252727,12.027762931792292
2.5547000000000004,12.072550973696492,12.072536277482282
2.5557999999999996,12.117450368880299,12.117435543799877
2.5569000000000006,12.162475917036577,12.162460961968545
2.558,12.20762784955909,12.207612763373048
2.559100000000001,12.252906398003201,12.25289117955957
2.5602,12.29831179408502,12.298296442235074
2.561300000000001,12.343844269681863,12.343828783267652
2.5624000000000002,12.389504056831417,12.389488434685562
2.5635000000000012,12.435291387732038,12.435275628677909
2.5646000000000004,12.48120649474204,12.481190597593471
2.5656999999999996,12.527249610379966,12.527233573941361
2.5668000000000006,12.57342096732415,12.573404790390216
2.5679,12.61972079841221,12.61970447976813
2.569000000000001,12.666149336641482,12.666132875062639
2.5701,12.712706815168083,12.7126902094201
2.571200000000001,12.759393467307394,12.759376716146047
2.5723000000000003,12.806209526533141,12.80619262870421
2.5734000000000012,12.853155226477867,12.853138180717206
2.5745000000000005,12.900230800932025,12.900213605965469
2.5755999999999997,12.947436483844424,12.947419138387579
2.5767000000000007,12.994772509321637,12.994755012079931
2.5778,13.042239111627659,13.04222146129625
2.578900000000001,13.089836525184149,13.089818720447866
2.58,13.13756498456967,13.137547024102872
2.581100000000001,13.185424724520024,13.185406606986579
2.5822000000000003,13.23341597992746,13.233397703980692
2.5833000000000013,13.281538985841106,13.281520550123675
2.5844000000000005,13.329793977466014,13.329775380609949
2.5854999999999997,13.378181190163616,13.378162430790004
2.5866000000000007,13.426700859451207,13.426681936170372
2.5877,13.47535322100151,13.475334132412822
2.588800000000001,13.524138510642969,13.524119255334766
2.5899,13.573056964359024,13.573037540908544
2.591000000000001,13.622108818288368,13.622089225261638
2.5921000000000003,13.671294308724168,13.671274544676091
2.5932000000000013,13.720613672114528,13.720593735588563
2.5943000000000005,13.770067145061583,13.77004703458985
2.5953999999999997,13.81965496432181,13.81963467842492
2.5965000000000007,13.869377366805653,13.86935690399265
2.5976,13.919234589577027,13.919213948345321
2.598700000000001,13.969226869853662,13.969206048688953
2.5998,14.019354445006167,14.019333442382361
2.600900000000001,14.069617552558679,14.069596366937747
2.6020000000000003,14.120016430187714,14.119995060019704
2.6031000000000013,14.170551315722808,14.17052975944574
2.6042000000000005,14.22122244714557,14.221200703185337
2.6052999999999997,14.272030062590078,14.272008129360316
2.6064000000000007,14.322974400342344,14.32295227624443
2.6075,14.374055698839914,14.374033382262839
2.608600000000001,14.425274196672175,14.425251685992475
2.6097,14.476630132579611,14.476607426161255
2.610800000000001,14.52812374545403,14.528100841648389
2.6119000000000003,14.579755274337877,14.5797321714836
2.6130000000000013,14.631524958424594,14.631501654847526
2.6141000000000005,14.683433037057789,14.683409531070827
2.6151999999999997,14.735479749731493,14.735456039634629
2.6163000000000007,14.787665336089796,14.787641420169964
2.6174,14.839990035926409,14.83996591245733
2.618500000000001,14.892454089184918,14.892429756427138
2.6196,14.945057735958022,14.945033192158668
2.620700000000001,14.997801216487812,14.997776459880702
2.6218000000000004,15.05068477116513,15.050659799970486
2.6229000000000013,15.103708640529804,15.103683452954328
2.6240000000000006,15.156873065269867,15.156847659506518
2.6250999999999998,15.21017828622194,15.210152660449836
2.6262000000000008,15.263624544370685,15.263598696755173
2.6273,15.317212080848462,15.317186009540846
2.628400000000001,15.370941136935512,15.370914840073098
2.6295,15.424811954059292,15.424785429765242
2.630600000000001,15.478824773794793,15.478798020177928
2.6317000000000004,15.53297983786363,15.53295285301851
2.6328000000000014,15.587277388134655,15.58725017014135
2.6339000000000006,15.641717666622856,15.641690213546946
2.635,15.69630091548995,15.696273225382338
2.6361000000000008,15.751027377043695,15.75099944794056
2.6372,15.805897293737608,15.80586912366039
2.638300000000001,15.860910908171261,15.860882495126324
2.6394,15.916068463089337,15.916039805068161
2.640500000000001,15.971370201382253,15.971341296361135
2.6416000000000004,16.02681636608506,16.026787212025095
2.6427000000000014,16.082407200378075,16.082377795225028
2.6438000000000006,16.138142947585862,16.13811328927006
2.6449,16.194023851177786,16.193993937614035
2.646000000000001,16.250050154767315,16.25001998385486
2.6471,16.30622210211171,16.30619167173399
2.648200000000001,16.36253993711236,16.362509245137012
2.6493,16.419003903813888,16.41897294809264
2.650400000000001,16.475614246404607,16.475583024773126
2.6515000000000004,16.53237120921568,16.532339719493496
2.6526000000000014,16.589275036721478,16.589243276711862
2.6537000000000006,16.646325973538783,16.646293941028627
2.6548,16.70352426442711,16.70349195718694
2.655900000000001,16.760870154288305,16.760837570072
2.657,16.818363888166015,16.818331024710787
2.658100000000001,16.876005711246066,16.875972566272377
2.6592000000000002,16.933795868855608,16.933762440066985
2.660300000000001,16.99173460646357,16.9917008915466
2.6614000000000004,17.04982216967972,17.04978816630385
2.6624999999999996,17.10805880425512,17.108024510072564
2.6636000000000006,17.166444756081656,17.166410168727293
2.6647,17.22498027119146,17.224945388282805
2.665800000000001,17.28366559575747,17.283630414894343
2.6669,17.34250097609225,17.342465494856906
2.668000000000001,17.401486658648864,17.40145087460575
2.6691000000000003,17.46062289001963,17.46058680071527
2.6702000000000012,17.51990991693671,17.519873519899665
2.6713000000000005,17.579347986271273,17.579311279011964
2.6723999999999997,17.63893734503379,17.63890032504439
2.6735000000000007,17.69867824037365,17.698640905127945
2.6746,17.75857091957857,17.758533266531888
2.675700000000001,17.818615630075126,17.81857765666424
2.6768,17.878812619427705,17.87877432307063
2.677900000000001,17.939162135339153,17.9391235134351
2.6790000000000003,17.999664425649677,17.999625475578828
2.6801000000000013,18.06031973833749,18.06028045746111
2.6812000000000005,18.12112832152328,18.121088707177833
2.6822999999999997,18.18209042344883,18.182050472962366
2.6834000000000007,18.243206292509164,18.24316600318493
2.6845,18.30447617723034,18.304435546351932
2.685600000000001,18.365900326275327,18.365859351106774
2.6867,18.427478988443028,18.427437666228556
2.687800000000001,18.48921241266885,18.489170740632677
2.6889000000000003,18.5511008480237,18.551058823370063
2.6900000000000013,18.613144543714586,18.613102163627445
